eva_nr,station_name,line,train_number,ID,planned_arrival,changed_arrival,arrival_delay_m,planned_departure,changed_departure,departure_delay_m,priority,planned_platform,changed_platform_arrival,path,info,arrival_status,departure_status,arrival_path,departure_path,message_status,train_route_id,train_line_number,status_train,arrival_weekday,departure_weekday
8001921,Esslingen-Mettingen,S1,7170,-1681307597298006387-2412092146-20,2024-12-09 22:39:00,2024-12-09 22:39:00,0,2024-12-09 22:39:00,2024-12-09 22:39:00,0,,4,nan,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen|Goldberg(Württ)|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Neckarpark|Stuttgart-Untertürkheim|Stuttgart-Obertürkheim,,,,,,,-1681307597298006387-2412092146,20,,Monday,Monday
8001921,Esslingen-Mettingen,S1,39903,-7186256616451460609-2412092220-10,2024-12-09 22:46:00,2024-12-09 22:47:00,1,2024-12-09 22:47:00,2024-12-09 22:47:00,0,,3,nan,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach|Esslingen-Zell|Oberesslingen|Esslingen(Neckar),,,,,,,-7186256616451460609-2412092220,10,,Monday,Monday
8006642,Esslingen-Zell,S1,39901,328804799257861666-2412092150-7,2024-12-09 22:09:00,2024-12-09 22:15:00,6,2024-12-09 22:09:00,2024-12-09 22:15:00,6,,3,nan,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach,,,,,,,328804799257861666-2412092150,7,,Monday,Monday
8006642,Esslingen-Zell,S1,7168,-8199876978329734252-2412092116-23,2024-12-09 22:17:00,2024-12-09 22:16:00,-1,2024-12-09 22:17:00,2024-12-09 22:17:00,0,1,4,nan,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen|Goldberg(Württ)|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Neckarpark|Stuttgart-Untertürkheim|Stuttgart-Obertürkheim|Esslingen-Mettingen|Esslingen(Neckar)|Oberesslingen,Störung,,,,,h,-8199876978329734252-2412092116,23,,Monday,Monday
8006642,Esslingen-Zell,S1,7170,-1681307597298006387-2412092146-23,2024-12-09 22:47:00,2024-12-09 22:46:00,-1,2024-12-09 22:47:00,2024-12-09 22:47:00,0,,4,nan,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen|Goldberg(Württ)|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Neckarpark|Stuttgart-Untertürkheim|Stuttgart-Obertürkheim|Esslingen-Mettingen|Esslingen(Neckar)|Oberesslingen,,,,,,,-1681307597298006387-2412092146,23,,Monday,Monday
8006642,Esslingen-Zell,S1,39903,-7186256616451460609-2412092220-7,2024-12-09 22:39:00,2024-12-09 22:39:00,0,2024-12-09 22:39:00,2024-12-09 22:39:00,0,,3,nan,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach,,,,,,,-7186256616451460609-2412092220,7,,Monday,Monday
8001967,Favoritepark,S4,7466,-7792000217206483448-2412092202-10,2024-12-09 22:26:00,2024-12-09 22:51:00,25,2024-12-09 22:26:00,2024-12-09 22:51:00,25,1,1,nan,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord|Stuttgart-Feuerbach|Stuttgart-Zuffenhausen|Kornwestheim Pbf|Ludwigsburg,Bauarbeiten,,,,,h,-7792000217206483448-2412092202,10,,Monday,Monday
8001967,Favoritepark,S4,39933,-4091791713608464971-2412092155-4,2024-12-09 22:03:00,2024-12-09 22:03:00,0,2024-12-09 22:03:00,2024-12-09 22:03:00,0,1,2,nan,Marbach(Neckar)|Benningen(Neckar)|Freiberg(Neckar),Bauarbeiten,,,,,h,-4091791713608464971-2412092155,4,,Monday,Monday
8001967,Favoritepark,S4,39935,2189727646498082498-2412092225-4,2024-12-09 22:33:00,2024-12-09 22:38:00,5,2024-12-09 22:33:00,2024-12-09 22:39:00,6,1,1,nan,Marbach(Neckar)|Benningen(Neckar)|Freiberg(Neckar),Bauarbeiten,,,,,h,2189727646498082498-2412092225,4,,Monday,Monday
8001967,Favoritepark,S4,39934,7679988796911777598-2412092238-7,2024-12-09 22:56:00,2024-12-09 23:01:00,5,2024-12-09 22:56:00,2024-12-09 23:00:00,4,1,1,nan,Stuttgart Hbf|Stuttgart Nord|Stuttgart-Feuerbach|Stuttgart-Zuffenhausen|Kornwestheim Pbf|Ludwigsburg,Bauarbeiten,,,,,h,7679988796911777598-2412092238,7,,Monday,Monday
8001974,Fellbach,S2,39915,-6499790020390525735-2412092218-11,2024-12-09 22:42:00,2024-12-09 22:43:00,1,2024-12-09 22:43:00,2024-12-09 22:44:00,1,,4,nan,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten|Grunbach|Beutelsbach|Endersbach|Stetten-Beinstein|Rommelshausen|Waiblingen,,,,,,,-6499790020390525735-2412092218,11,,Monday,Monday
8001974,Fellbach,S2,39910,823936523782340305-2412092200-17,2024-12-09 22:46:00,2024-12-09 22:46:00,0,2024-12-09 22:47:00,2024-12-09 22:47:00,0,,1,nan,Filderstadt|Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Nürnberger Str.|Stuttgart-Sommerrain,,,,,,,823936523782340305-2412092200,17,,Monday,Monday
8001974,Fellbach,S3,39922,-977327363807859172-2412092245-5,2024-12-09 22:56:00,2024-12-09 22:58:00,2,2024-12-09 22:57:00,2024-12-09 22:58:00,1,,1,nan,Stuttgart Hbf|Stuttgart-Bad Cannstatt|Stuttgart Nürnberger Str.|Stuttgart-Sommerrain,,,,,,,-977327363807859172-2412092245,5,,Monday,Monday
8001974,Fellbach,S3,7368,3669314549837099490-2412092148-16,2024-12-09 22:26:00,2024-12-09 22:27:00,1,2024-12-09 22:27:00,2024-12-09 22:28:00,1,,1,nan,Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Nürnberger Str.|Stuttgart-Sommerrain,,,,,,,3669314549837099490-2412092148,16,,Monday,Monday
8001974,Fellbach,S3,7369,970449513727673732-2412092141-8,2024-12-09 22:02:00,2024-12-09 22:02:00,0,2024-12-09 22:03:00,2024-12-09 22:03:00,0,,4,nan,Backnang|Maubach|Nellmersbach|Winnenden|Schwaikheim|Neustadt-Hohenacker|Waiblingen,,,,,,,970449513727673732-2412092141,8,,Monday,Monday
8001974,Fellbach,S3,39925,6755555301732700564-2412092211-8,2024-12-09 22:32:00,2024-12-09 22:34:00,2,2024-12-09 22:33:00,2024-12-09 22:34:00,1,,4,nan,Backnang|Maubach|Nellmersbach|Winnenden|Schwaikheim|Neustadt-Hohenacker|Waiblingen,,,,,,,6755555301732700564-2412092211,8,,Monday,Monday
8001974,Fellbach,S2,7266,158796727225647364-2412092133-17,2024-12-09 22:16:00,2024-12-09 22:16:00,0,2024-12-09 22:17:00,2024-12-09 22:17:00,0,,1,nan,Filderstadt|Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Nürnberger Str.|Stuttgart-Sommerrain,,,,,,,158796727225647364-2412092133,17,,Monday,Monday
8001974,Fellbach,S2,39913,8851581804745371822-2412092148-11,2024-12-09 22:12:00,2024-12-09 22:12:00,0,2024-12-09 22:13:00,2024-12-09 22:13:00,0,,4,nan,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten|Grunbach|Beutelsbach|Endersbach|Stetten-Beinstein|Rommelshausen|Waiblingen,,,,,,,8851581804745371822-2412092148,11,,Monday,Monday
8005768,Stuttgart Flughafen/Messe,S2,39912,-6597129258828506427-2412092230-2,2024-12-09 22:33:00,2024-12-09 22:33:00,0,2024-12-09 22:34:00,2024-12-09 22:34:00,0,,2,nan,Filderstadt,,,,,,,-6597129258828506427-2412092230,2,,Monday,Monday
8005768,Stuttgart Flughafen/Messe,S2,39910,823936523782340305-2412092200-2,2024-12-09 22:03:00,2024-12-09 22:03:00,0,2024-12-09 22:04:00,2024-12-09 22:04:00,0,,2,nan,Filderstadt,,,,,,,823936523782340305-2412092200,2,,Monday,Monday
8005768,Stuttgart Flughafen/Messe,S2,7269,2890455660221075834-2412092118-26,2024-12-09 22:22:00,2024-12-09 22:22:00,0,2024-12-09 22:23:00,2024-12-09 22:23:00,0,1,1,nan,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten|Grunbach|Beutelsbach|Endersbach|Stetten-Beinstein|Rommelshausen|Waiblingen|Fellbach|Stuttgart-Sommerrain|Stuttgart Nürnberger Str.|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.|Stuttgart Universität|Stuttgart-Österfeld|Stuttgart-Vaihingen|Stuttgart-Rohr|Oberaichen|Leinfelden|Echterdingen,Störung,,,,,h,2890455660221075834-2412092118,26,,Monday,Monday
8005768,Stuttgart Flughafen/Messe,S3,7369,970449513727673732-2412092141-23,2024-12-09 22:42:00,2024-12-09 22:42:00,0,,,0,,2,nan,Backnang|Maubach|Nellmersbach|Winnenden|Schwaikheim|Neustadt-Hohenacker|Waiblingen|Fellbach|Stuttgart-Sommerrain|Stuttgart Nürnberger Str.|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.|Stuttgart Universität|Stuttgart-Österfeld|Stuttgart-Vaihingen|Stuttgart-Rohr|Oberaichen|Leinfelden|Echterdingen,,,,,,,970449513727673732-2412092141,23,,Monday,
8005768,Stuttgart Flughafen/Messe,S3,7367,3859668929434965477-2412092111-23,2024-12-09 22:12:00,2024-12-09 22:13:00,1,,,0,1,2,nan,Backnang|Maubach|Nellmersbach|Winnenden|Schwaikheim|Neustadt-Hohenacker|Waiblingen|Fellbach|Stuttgart-Sommerrain|Stuttgart Nürnberger Str.|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.|Stuttgart Universität|Stuttgart-Österfeld|Stuttgart-Vaihingen|Stuttgart-Rohr|Oberaichen|Leinfelden|Echterdingen,Störung,,,,,h,3859668929434965477-2412092111,23,,Monday,
8005768,Stuttgart Flughafen/Messe,S3,37892,-3869877481741224048-2412092248-1,,,0,2024-12-09 22:48:00,2024-12-09 22:48:00,0,,nan,nan,,,,,,,,-3869877481741224048-2412092248,1,,,Monday
8005768,Stuttgart Flughafen/Messe,S2,39913,8851581804745371822-2412092148-26,2024-12-09 22:54:00,2024-12-09 22:55:00,1,2024-12-09 22:55:00,2024-12-09 22:55:00,0,,1,nan,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten|Grunbach|Beutelsbach|Endersbach|Stetten-Beinstein|Rommelshausen|Waiblingen|Fellbach|Stuttgart-Sommerrain|Stuttgart Nürnberger Str.|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.|Stuttgart Universität|Stuttgart-Österfeld|Stuttgart-Vaihingen|Stuttgart-Rohr|Oberaichen|Leinfelden|Echterdingen,,,,,,,8851581804745371822-2412092148,26,,Monday,Monday
8005768,Stuttgart Flughafen/Messe,S3,37890,-6136413630279906632-2412092218-1,,,0,2024-12-09 22:18:00,2024-12-09 22:18:00,0,,nan,nan,,,,,,,,-6136413630279906632-2412092218,1,,,Monday
8002065,Freiberg (Neckar),S4,7466,-7792000217206483448-2412092202-11,2024-12-09 22:29:00,2024-12-09 22:54:00,25,2024-12-09 22:29:00,2024-12-09 22:54:00,25,1,3,nan,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord|Stuttgart-Feuerbach|Stuttgart-Zuffenhausen|Kornwestheim Pbf|Ludwigsburg|Favoritepark,Bauarbeiten,,,,,h,-7792000217206483448-2412092202,11,,Monday,Monday
8002065,Freiberg (Neckar),S4,39933,-4091791713608464971-2412092155-3,2024-12-09 22:00:00,2024-12-09 22:01:00,1,2024-12-09 22:01:00,2024-12-09 22:01:00,0,1,2,nan,Marbach(Neckar)|Benningen(Neckar),Bauarbeiten,,,,,h,-4091791713608464971-2412092155,3,,Monday,Monday
8002065,Freiberg (Neckar),S4,39935,2189727646498082498-2412092225-3,2024-12-09 22:30:00,2024-12-09 22:30:00,0,2024-12-09 22:31:00,2024-12-09 22:31:00,0,1,2,nan,Marbach(Neckar)|Benningen(Neckar),Bauarbeiten,,,,,h,2189727646498082498-2412092225,3,,Monday,Monday
8002065,Freiberg (Neckar),S4,39934,7679988796911777598-2412092238-8,2024-12-09 22:59:00,2024-12-09 23:03:00,4,2024-12-09 22:59:00,2024-12-09 23:04:00,5,1,3,nan,Stuttgart Hbf|Stuttgart Nord|Stuttgart-Feuerbach|Stuttgart-Zuffenhausen|Kornwestheim Pbf|Ludwigsburg|Favoritepark,Bauarbeiten,,,,,h,7679988796911777598-2412092238,8,,Monday,Monday
8002165,Gärtringen,S1,7167,3106830256264099267-2412092050-27,2024-12-09 22:07:00,2024-12-09 22:22:00,15,2024-12-09 22:07:00,2024-12-09 22:23:00,16,1,1,nan,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach|Esslingen-Zell|Oberesslingen|Esslingen(Neckar)|Esslingen-Mettingen|Stuttgart-Obertürkheim|Stuttgart-Untertürkheim|Stuttgart Neckarpark|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.|Stuttgart Universität|Stuttgart-Österfeld|Stuttgart-Vaihingen|Stuttgart-Rohr|Goldberg(Württ)|Böblingen|Hulb|Ehningen(b Böblingen),Störung,,,,,h,3106830256264099267-2412092050,27,,Monday,Monday
8002165,Gärtringen,S1,7169,-1445914617040136913-2412092120-27,2024-12-09 22:37:00,2024-12-09 22:37:00,0,2024-12-09 22:37:00,2024-12-09 22:38:00,1,1,1,nan,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach|Esslingen-Zell|Oberesslingen|Esslingen(Neckar)|Esslingen-Mettingen|Stuttgart-Obertürkheim|Stuttgart-Untertürkheim|Stuttgart Neckarpark|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.|Stuttgart Universität|Stuttgart-Österfeld|Stuttgart-Vaihingen|Stuttgart-Rohr|Goldberg(Württ)|Böblingen|Hulb|Ehningen(b Böblingen),Störung,,,,,h,-1445914617040136913-2412092120,27,,Monday,Monday
8002165,Gärtringen,S1,39902,-6854037876429728298-2412092246-3,2024-12-09 22:52:00,2024-12-09 22:52:00,0,2024-12-09 22:52:00,2024-12-09 22:52:00,0,,2,nan,Herrenberg|Nufringen,,,,,,,-6854037876429728298-2412092246,3,,Monday,Monday
8002165,Gärtringen,S1,39900,-7235371529858086484-2412092216-3,2024-12-09 22:22:00,2024-12-09 22:23:00,1,2024-12-09 22:22:00,2024-12-09 22:24:00,2,,2,nan,Herrenberg|Nufringen,,,,,,,-7235371529858086484-2412092216,3,,Monday,Monday
8002240,Geradstetten,S2,39915,-6499790020390525735-2412092218-4,2024-12-09 22:26:00,2024-12-09 22:27:00,1,2024-12-09 22:26:00,2024-12-09 22:28:00,2,,1,nan,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf),,,,,,,-6499790020390525735-2412092218,4,,Monday,Monday
8002240,Geradstetten,S2,7264,-7976145198657019864-2412092103-24,2024-12-09 22:02:00,2024-12-09 22:05:00,3,2024-12-09 22:02:00,2024-12-09 22:05:00,3,1,2,nan,Filderstadt|Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Nürnberger Str.|Stuttgart-Sommerrain|Fellbach|Waiblingen|Rommelshausen|Stetten-Beinstein|Endersbach|Beutelsbach|Grunbach,Störung,,,,,h,-7976145198657019864-2412092103,24,,Monday,Monday
8002240,Geradstetten,S2,39917,-2920798477237413189-2412092248-4,2024-12-09 22:56:00,2024-12-09 22:56:00,0,2024-12-09 22:56:00,2024-12-09 22:56:00,0,,1,nan,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf),,,,,,,-2920798477237413189-2412092248,4,,Monday,Monday
8002240,Geradstetten,S2,7266,158796727225647364-2412092133-24,2024-12-09 22:32:00,2024-12-09 22:32:00,0,2024-12-09 22:32:00,2024-12-09 22:32:00,0,,2,nan,Filderstadt|Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Nürnberger Str.|Stuttgart-Sommerrain|Fellbach|Waiblingen|Rommelshausen|Stetten-Beinstein|Endersbach|Beutelsbach|Grunbach,,,,,,,158796727225647364-2412092133,24,,Monday,Monday
8005201,Goldberg,S1,39901,328804799257861666-2412092150-18,2024-12-09 22:57:00,2024-12-09 23:07:00,10,2024-12-09 22:57:00,2024-12-09 23:08:00,11,,1,nan,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach|Esslingen-Zell|Oberesslingen|Esslingen(Neckar)|Esslingen-Mettingen|Stuttgart-Obertürkheim|Stuttgart-Untertürkheim|Stuttgart Neckarpark|Stuttgart-Bad Cannstatt|Stuttgart Hbf|Stuttgart-Vaihingen|Stuttgart-Rohr,,,,,,,328804799257861666-2412092150,18,,Monday,Monday
8005201,Goldberg,S1,7170,-1681307597298006387-2412092146-7,2024-12-09 22:02:00,2024-12-09 22:02:00,0,2024-12-09 22:02:00,2024-12-09 22:02:00,0,,2,nan,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen,,,,,,,-1681307597298006387-2412092146,7,,Monday,Monday
8005201,Goldberg,S1,7169,-1445914617040136913-2412092120-23,2024-12-09 22:27:00,2024-12-09 22:27:00,0,2024-12-09 22:27:00,2024-12-09 22:28:00,1,1,1,nan,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach|Esslingen-Zell|Oberesslingen|Esslingen(Neckar)|Esslingen-Mettingen|Stuttgart-Obertürkheim|Stuttgart-Untertürkheim|Stuttgart Neckarpark|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.|Stuttgart Universität|Stuttgart-Österfeld|Stuttgart-Vaihingen|Stuttgart-Rohr,Störung,,,,,h,-1445914617040136913-2412092120,23,,Monday,Monday
8005201,Goldberg,S1,39900,-7235371529858086484-2412092216-7,2024-12-09 22:32:00,2024-12-09 22:35:00,3,2024-12-09 22:32:00,2024-12-09 22:35:00,3,,2,nan,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen,,,,,,,-7235371529858086484-2412092216,7,,Monday,Monday
8002448,Grunbach,S2,39915,-6499790020390525735-2412092218-5,2024-12-09 22:28:00,2024-12-09 22:29:00,1,2024-12-09 22:28:00,2024-12-09 22:30:00,2,,2,nan,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten,,,,,,,-6499790020390525735-2412092218,5,,Monday,Monday
8002448,Grunbach,S2,7264,-7976145198657019864-2412092103-23,2024-12-09 22:00:00,2024-12-09 22:03:00,3,2024-12-09 22:00:00,2024-12-09 22:03:00,3,1,3,nan,Filderstadt|Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Nürnberger Str.|Stuttgart-Sommerrain|Fellbach|Waiblingen|Rommelshausen|Stetten-Beinstein|Endersbach|Beutelsbach,Störung,,,,,h,-7976145198657019864-2412092103,23,,Monday,Monday
8002448,Grunbach,S2,39917,-2920798477237413189-2412092248-5,2024-12-09 22:58:00,2024-12-09 22:58:00,0,2024-12-09 22:58:00,2024-12-09 22:58:00,0,,2,nan,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten,,,,,,,-2920798477237413189-2412092248,5,,Monday,Monday
8002448,Grunbach,S2,7266,158796727225647364-2412092133-23,2024-12-09 22:30:00,2024-12-09 22:30:00,0,2024-12-09 22:30:00,2024-12-09 22:30:00,0,,3,nan,Filderstadt|Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Nürnberger Str.|Stuttgart-Sommerrain|Fellbach|Waiblingen|Rommelshausen|Stetten-Beinstein|Endersbach|Beutelsbach,,,,,,,158796727225647364-2412092133,23,,Monday,Monday
8002785,Herrenberg,S1,7167,3106830256264099267-2412092050-29,2024-12-09 22:14:00,2024-12-09 22:29:00,15,,,0,1,3,2.0,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach|Esslingen-Zell|Oberesslingen|Esslingen(Neckar)|Esslingen-Mettingen|Stuttgart-Obertürkheim|Stuttgart-Untertürkheim|Stuttgart Neckarpark|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.|Stuttgart Universität|Stuttgart-Österfeld|Stuttgart-Vaihingen|Stuttgart-Rohr|Goldberg(Württ)|Böblingen|Hulb|Ehningen(b Böblingen)|Gärtringen|Nufringen,Störung,,,,,h,3106830256264099267-2412092050,29,,Monday,
8002785,Herrenberg,S1,7169,-1445914617040136913-2412092120-29,2024-12-09 22:44:00,2024-12-09 22:44:00,0,,,0,1,3,nan,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach|Esslingen-Zell|Oberesslingen|Esslingen(Neckar)|Esslingen-Mettingen|Stuttgart-Obertürkheim|Stuttgart-Untertürkheim|Stuttgart Neckarpark|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.|Stuttgart Universität|Stuttgart-Österfeld|Stuttgart-Vaihingen|Stuttgart-Rohr|Goldberg(Württ)|Böblingen|Hulb|Ehningen(b Böblingen)|Gärtringen|Nufringen,Störung,,,,,h,-1445914617040136913-2412092120,29,,Monday,
8002785,Herrenberg,S1,39902,-6854037876429728298-2412092246-1,,,0,2024-12-09 22:46:00,2024-12-09 22:46:00,0,,nan,nan,,,,,,,,-6854037876429728298-2412092246,1,,,Monday
8002785,Herrenberg,S1,39900,-7235371529858086484-2412092216-1,,,0,2024-12-09 22:16:00,2024-12-09 22:16:00,0,,nan,nan,,,,,,,,-7235371529858086484-2412092216,1,,,Monday
8002892,Höfingen,S6,7666,-3818109686384250861-2412092142-12,2024-12-09 22:09:00,2024-12-09 22:09:00,0,2024-12-09 22:09:00,2024-12-09 22:09:00,0,,2,nan,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord|Stuttgart-Feuerbach|Stuttgart-Zuffenhausen|Neuwirtshaus(Porscheplatz)|Korntal|Weilimdorf|Ditzingen,,,,,,,-3818109686384250861-2412092142,12,,Monday,Monday
8002892,Höfingen,S6,7668,1021373165035643623-2412092212-12,2024-12-09 22:39:00,2024-12-09 22:39:00,0,2024-12-09 22:39:00,2024-12-09 22:39:00,0,,2,nan,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord|Stuttgart-Feuerbach|Stuttgart-Zuffenhausen|Neuwirtshaus(Porscheplatz)|Korntal|Weilimdorf|Ditzingen,,,,,,,1021373165035643623-2412092212,12,,Monday,Monday
8002892,Höfingen,S6,37885,-4662012575537759888-2412092233-6,2024-12-09 22:50:00,2024-12-09 22:50:00,0,2024-12-09 22:51:00,2024-12-09 22:51:00,0,,1,nan,Weil der Stadt|Malmsheim|Renningen|Rutesheim|Leonberg,,,,,,,-4662012575537759888-2412092233,6,,Monday,Monday
8002892,Höfingen,S6,37883,7900200097924641304-2412092203-6,2024-12-09 22:20:00,2024-12-09 22:21:00,1,2024-12-09 22:21:00,2024-12-09 22:21:00,0,,1,nan,Weil der Stadt|Malmsheim|Renningen|Rutesheim|Leonberg,,,,,,,7900200097924641304-2412092203,6,,Monday,Monday
8003022,Hulb,S1,7167,3106830256264099267-2412092050-25,2024-12-09 22:01:00,2024-12-09 22:16:00,15,2024-12-09 22:01:00,2024-12-09 22:16:00,15,1,1,nan,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach|Esslingen-Zell|Oberesslingen|Esslingen(Neckar)|Esslingen-Mettingen|Stuttgart-Obertürkheim|Stuttgart-Untertürkheim|Stuttgart Neckarpark|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.|Stuttgart Universität|Stuttgart-Österfeld|Stuttgart-Vaihingen|Stuttgart-Rohr|Goldberg(Württ)|Böblingen,Störung,,,,,h,3106830256264099267-2412092050,25,,Monday,Monday
