eva_nr,station_name,line,train_number,ID,planned_arrival,changed_arrival,arrival_delay_m,planned_departure,changed_departure,departure_delay_m,priority,planned_platform,changed_platform_arrival,path,info,arrival_status,departure_status,arrival_path,departure_path,message_status,train_route_id,train_line_number,status_train,arrival_weekday,departure_weekday
8006642,Esslingen-Zell,S1,7166,-4958365870252331620-2412082046-23,2024-12-08 21:47:00,2024-12-08 21:48:00,1,2024-12-08 21:47:00,2024-12-08 21:48:00,1,,4,nan,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen|Goldberg(Württ)|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Neckarpark|Stuttgart-Untertürkheim|Stuttgart-Obertürkheim|Esslingen-Mettingen|Esslingen(Neckar)|Oberesslingen,,,,,,,-4958365870252331620-2412082046,23,,Sunday,Sunday
8006642,Esslingen-Zell,S1,7164,-8642159561366852488-2412082016-23,2024-12-08 21:17:00,2024-12-08 21:16:00,-1,2024-12-08 21:17:00,2024-12-08 21:16:00,-1,,4,nan,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen|Goldberg(Württ)|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Neckarpark|Stuttgart-Untertürkheim|Stuttgart-Obertürkheim|Esslingen-Mettingen|Esslingen(Neckar)|Oberesslingen,,,,,,,-8642159561366852488-2412082016,23,,Sunday,Sunday
8001967,Favoritepark,S4,7465,-5052646433618489967-2412082055-4,2024-12-08 21:03:00,2024-12-08 21:03:00,0,2024-12-08 21:03:00,2024-12-08 21:04:00,1,1,2,nan,Marbach(Neckar)|Benningen(Neckar)|Freiberg(Neckar),Bauarbeiten,,,,,h,-5052646433618489967-2412082055,4,,Sunday,Sunday
8001967,Favoritepark,S4,7462,-2908710575104809874-2412082102-10,2024-12-08 21:26:00,2024-12-08 21:26:00,0,2024-12-08 21:26:00,2024-12-08 21:26:00,0,1,1,nan,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord|Stuttgart-Feuerbach|Stuttgart-Zuffenhausen|Kornwestheim Pbf|Ludwigsburg,Bauarbeiten,,,,,h,-2908710575104809874-2412082102,10,,Sunday,Sunday
8001967,Favoritepark,S4,7464,-245897467744508035-2412082132-10,2024-12-08 21:56:00,2024-12-08 21:57:00,1,2024-12-08 21:56:00,2024-12-08 21:57:00,1,1,1,nan,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord|Stuttgart-Feuerbach|Stuttgart-Zuffenhausen|Kornwestheim Pbf|Ludwigsburg,Bauarbeiten,,,,,h,-245897467744508035-2412082132,10,,Sunday,Sunday
8001967,Favoritepark,S4,7467,6922583197127399758-2412082125-4,2024-12-08 21:33:00,2024-12-08 21:34:00,1,2024-12-08 21:33:00,2024-12-08 21:34:00,1,1,2,nan,Marbach(Neckar)|Benningen(Neckar)|Freiberg(Neckar),Bauarbeiten,,,,,h,6922583197127399758-2412082125,4,,Sunday,Sunday
8001974,Fellbach,S3,7366,8226868853995551312-2412082130-11,2024-12-08 21:56:00,2024-12-08 21:56:00,0,2024-12-08 21:57:00,2024-12-08 21:57:00,0,,1,nan,Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Nürnberger Str.|Stuttgart-Sommerrain,,,,,,,8226868853995551312-2412082130,11,,Sunday,Sunday
8001974,Fellbach,S2,7264,-7976145198657019864-2412082103-17,2024-12-08 21:46:00,2024-12-08 21:47:00,1,2024-12-08 21:47:00,2024-12-08 21:47:00,0,,1,nan,Filderstadt|Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Nürnberger Str.|Stuttgart-Sommerrain,,,,,,,-7976145198657019864-2412082103,17,,Sunday,Sunday
8001974,Fellbach,S3,7367,3859668929434965477-2412082111-8,2024-12-08 21:32:00,2024-12-08 21:32:00,0,2024-12-08 21:33:00,2024-12-08 21:33:00,0,1,3,4.0,Backnang|Maubach|Nellmersbach|Winnenden|Schwaikheim|Neustadt-Hohenacker|Waiblingen,Bauarbeiten,,,,,h,3859668929434965477-2412082111,8,,Sunday,Sunday
8001974,Fellbach,S3,7364,-6685159433105949701-2412082100-11,2024-12-08 21:26:00,2024-12-08 21:28:00,2,2024-12-08 21:27:00,2024-12-08 21:28:00,1,,1,nan,Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Nürnberger Str.|Stuttgart-Sommerrain,,,,,,,-6685159433105949701-2412082100,11,,Sunday,Sunday
8001974,Fellbach,S2,7267,2628700476961371155-2412082048-11,2024-12-08 21:12:00,2024-12-08 21:13:00,1,2024-12-08 21:13:00,2024-12-08 21:13:00,0,1,3,4.0,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten|Grunbach|Beutelsbach|Endersbach|Stetten-Beinstein|Rommelshausen|Waiblingen,Bauarbeiten,,,,,h,2628700476961371155-2412082048,11,,Sunday,Sunday
8001974,Fellbach,S2,7269,2890455660221075834-2412082118-11,2024-12-08 21:42:00,2024-12-08 21:42:00,0,2024-12-08 21:43:00,2024-12-08 21:43:00,0,1,3,4.0,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten|Grunbach|Beutelsbach|Endersbach|Stetten-Beinstein|Rommelshausen|Waiblingen,Bauarbeiten,,,,,h,2890455660221075834-2412082118,11,,Sunday,Sunday
8001974,Fellbach,S3,7365,-7578975115161805427-2412082041-8,2024-12-08 21:02:00,2024-12-08 21:03:00,1,2024-12-08 21:03:00,2024-12-08 21:03:00,0,1,3,4.0,Backnang|Maubach|Nellmersbach|Winnenden|Schwaikheim|Neustadt-Hohenacker|Waiblingen,Bauarbeiten,,,,,h,-7578975115161805427-2412082041,8,,Sunday,Sunday
8001974,Fellbach,S2,7262,8461558441934507205-2412082033-17,2024-12-08 21:16:00,2024-12-08 21:17:00,1,2024-12-08 21:17:00,2024-12-08 21:17:00,0,,1,nan,Filderstadt|Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Nürnberger Str.|Stuttgart-Sommerrain,,,,,,,8461558441934507205-2412082033,17,,Sunday,Sunday
8005768,Stuttgart Flughafen/Messe,S2,7264,-7976145198657019864-2412082103-2,2024-12-08 21:07:00,2024-12-08 21:06:00,-1,2024-12-08 21:08:00,2024-12-08 21:08:00,0,,2,nan,Filderstadt,,,,,,,-7976145198657019864-2412082103,2,,Sunday,Sunday
8005768,Stuttgart Flughafen/Messe,S2,7266,158796727225647364-2412082133-2,2024-12-08 21:37:00,2024-12-08 21:37:00,0,2024-12-08 21:38:00,2024-12-08 21:38:00,0,,2,nan,Filderstadt,,,,,,,158796727225647364-2412082133,2,,Sunday,Sunday
8005768,Stuttgart Flughafen/Messe,S2,7267,2628700476961371155-2412082048-24,2024-12-08 21:52:00,2024-12-08 21:53:00,1,2024-12-08 21:53:00,2024-12-08 21:53:00,0,1,1,nan,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten|Grunbach|Beutelsbach|Endersbach|Stetten-Beinstein|Rommelshausen|Waiblingen|Fellbach|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.|Stuttgart Universität|Stuttgart-Österfeld|Stuttgart-Vaihingen|Stuttgart-Rohr|Oberaichen|Leinfelden|Echterdingen,Bauarbeiten,,,,,h,2628700476961371155-2412082048,24,,Sunday,Sunday
8005768,Stuttgart Flughafen/Messe,S2,7265,3851149700712559495-2412082018-26,2024-12-08 21:22:00,2024-12-08 21:22:00,0,2024-12-08 21:23:00,2024-12-08 21:22:00,-1,1,1,nan,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten|Grunbach|Beutelsbach|Endersbach|Stetten-Beinstein|Rommelshausen|Waiblingen|Fellbach|Stuttgart-Sommerrain|Stuttgart Nürnberger Str.|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.|Stuttgart Universität|Stuttgart-Österfeld|Stuttgart-Vaihingen|Stuttgart-Rohr|Oberaichen|Leinfelden|Echterdingen,Bauarbeiten,,,,,h,3851149700712559495-2412082018,26,,Sunday,Sunday
8002065,Freiberg (Neckar),S4,7465,-5052646433618489967-2412082055-3,2024-12-08 21:00:00,2024-12-08 21:00:00,0,2024-12-08 21:01:00,2024-12-08 21:01:00,0,1,2,nan,Marbach(Neckar)|Benningen(Neckar),Bauarbeiten,,,,,h,-5052646433618489967-2412082055,3,,Sunday,Sunday
8002065,Freiberg (Neckar),S4,7462,-2908710575104809874-2412082102-11,2024-12-08 21:29:00,2024-12-08 21:29:00,0,2024-12-08 21:29:00,2024-12-08 21:30:00,1,1,3,nan,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord|Stuttgart-Feuerbach|Stuttgart-Zuffenhausen|Kornwestheim Pbf|Ludwigsburg|Favoritepark,Bauarbeiten,,,,,h,-2908710575104809874-2412082102,11,,Sunday,Sunday
8002065,Freiberg (Neckar),S4,7464,-245897467744508035-2412082132-11,2024-12-08 21:59:00,2024-12-08 22:00:00,1,2024-12-08 21:59:00,2024-12-08 22:00:00,1,1,3,nan,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord|Stuttgart-Feuerbach|Stuttgart-Zuffenhausen|Kornwestheim Pbf|Ludwigsburg|Favoritepark,Bauarbeiten,,,,,h,-245897467744508035-2412082132,11,,Sunday,Sunday
8002065,Freiberg (Neckar),S4,7467,6922583197127399758-2412082125-3,2024-12-08 21:30:00,2024-12-08 21:30:00,0,2024-12-08 21:31:00,2024-12-08 21:31:00,0,1,2,nan,Marbach(Neckar)|Benningen(Neckar),Bauarbeiten,,,,,h,6922583197127399758-2412082125,3,,Sunday,Sunday
8002165,Gärtringen,S1,7170,-1681307597298006387-2412082146-3,2024-12-08 21:52:00,2024-12-08 21:52:00,0,2024-12-08 21:52:00,2024-12-08 21:53:00,1,,2,nan,Herrenberg|Nufringen,,,,,,,-1681307597298006387-2412082146,3,,Sunday,Sunday
8002165,Gärtringen,S1,7163,-6930448942701268015-2412081950-27,2024-12-08 21:07:00,2024-12-08 21:09:00,2,2024-12-08 21:07:00,2024-12-08 21:09:00,2,,1,nan,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach|Esslingen-Zell|Oberesslingen|Esslingen(Neckar)|Esslingen-Mettingen|Stuttgart-Obertürkheim|Stuttgart-Untertürkheim|Stuttgart Neckarpark|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.|Stuttgart Universität|Stuttgart-Österfeld|Stuttgart-Vaihingen|Stuttgart-Rohr|Goldberg(Württ)|Böblingen|Hulb|Ehningen(b Böblingen),,,,,,,-6930448942701268015-2412081950,27,,Sunday,Sunday
8002165,Gärtringen,S1,7168,-8199876978329734252-2412082116-3,2024-12-08 21:22:00,2024-12-08 21:23:00,1,2024-12-08 21:22:00,2024-12-08 21:23:00,1,,2,nan,Herrenberg|Nufringen,,,,,,,-8199876978329734252-2412082116,3,,Sunday,Sunday
8002165,Gärtringen,S1,7165,904272065433025864-2412082020-27,2024-12-08 21:37:00,2024-12-08 21:41:00,4,2024-12-08 21:37:00,2024-12-08 21:41:00,4,,1,nan,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach|Esslingen-Zell|Oberesslingen|Esslingen(Neckar)|Esslingen-Mettingen|Stuttgart-Obertürkheim|Stuttgart-Untertürkheim|Stuttgart Neckarpark|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.|Stuttgart Universität|Stuttgart-Österfeld|Stuttgart-Vaihingen|Stuttgart-Rohr|Goldberg(Württ)|Böblingen|Hulb|Ehningen(b Böblingen),,,,,,,904272065433025864-2412082020,27,,Sunday,Sunday
8002240,Geradstetten,S2,7269,2890455660221075834-2412082118-4,2024-12-08 21:25:00,2024-12-08 21:26:00,1,2024-12-08 21:26:00,2024-12-08 21:27:00,1,1,1,nan,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf),Bauarbeiten,,,,,h,2890455660221075834-2412082118,4,,Sunday,Sunday
8002240,Geradstetten,S2,7271,1678705542121602631-2412082148-4,2024-12-08 21:55:00,2024-12-08 21:56:00,1,2024-12-08 21:56:00,2024-12-08 21:56:00,0,1,1,nan,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf),Bauarbeiten,,,,,h,1678705542121602631-2412082148,4,,Sunday,Sunday
8002240,Geradstetten,S2,7262,8461558441934507205-2412082033-24,2024-12-08 21:32:00,2024-12-08 21:37:00,5,2024-12-08 21:32:00,2024-12-08 21:38:00,6,,2,nan,Filderstadt|Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Nürnberger Str.|Stuttgart-Sommerrain|Fellbach|Waiblingen|Rommelshausen|Stetten-Beinstein|Endersbach|Beutelsbach|Grunbach,,,,,,,8461558441934507205-2412082033,24,,Sunday,Sunday
8002240,Geradstetten,S2,7260,-1864694100918914669-2412082003-24,2024-12-08 21:02:00,2024-12-08 21:04:00,2,2024-12-08 21:02:00,2024-12-08 21:04:00,2,,2,nan,Filderstadt|Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Nürnberger Str.|Stuttgart-Sommerrain|Fellbach|Waiblingen|Rommelshausen|Stetten-Beinstein|Endersbach|Beutelsbach|Grunbach,,,,,,,-1864694100918914669-2412082003,24,,Sunday,Sunday
8005201,Goldberg,S1,7167,3106830256264099267-2412082050-23,2024-12-08 21:57:00,2024-12-08 21:57:00,0,2024-12-08 21:57:00,2024-12-08 21:57:00,0,,1,nan,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach|Esslingen-Zell|Oberesslingen|Esslingen(Neckar)|Esslingen-Mettingen|Stuttgart-Obertürkheim|Stuttgart-Untertürkheim|Stuttgart Neckarpark|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.|Stuttgart Universität|Stuttgart-Österfeld|Stuttgart-Vaihingen|Stuttgart-Rohr,,,,,,,3106830256264099267-2412082050,23,,Sunday,Sunday
8005201,Goldberg,S1,7166,-4958365870252331620-2412082046-7,2024-12-08 21:02:00,2024-12-08 21:02:00,0,2024-12-08 21:02:00,2024-12-08 21:02:00,0,,2,nan,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen,,,,,,,-4958365870252331620-2412082046,7,,Sunday,Sunday
8005201,Goldberg,S1,7168,-8199876978329734252-2412082116-7,2024-12-08 21:32:00,2024-12-08 21:33:00,1,2024-12-08 21:32:00,2024-12-08 21:33:00,1,,2,nan,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen,,,,,,,-8199876978329734252-2412082116,7,,Sunday,Sunday
8005201,Goldberg,S1,7165,904272065433025864-2412082020-23,2024-12-08 21:27:00,2024-12-08 21:29:00,2,2024-12-08 21:27:00,2024-12-08 21:30:00,3,,1,nan,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach|Esslingen-Zell|Oberesslingen|Esslingen(Neckar)|Esslingen-Mettingen|Stuttgart-Obertürkheim|Stuttgart-Untertürkheim|Stuttgart Neckarpark|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.|Stuttgart Universität|Stuttgart-Österfeld|Stuttgart-Vaihingen|Stuttgart-Rohr,,,,,,,904272065433025864-2412082020,23,,Sunday,Sunday
8002448,Grunbach,S2,7269,2890455660221075834-2412082118-5,2024-12-08 21:27:00,2024-12-08 21:28:00,1,2024-12-08 21:28:00,2024-12-08 21:29:00,1,1,2,nan,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten,Bauarbeiten,,,,,h,2890455660221075834-2412082118,5,,Sunday,Sunday
8002448,Grunbach,S2,7271,1678705542121602631-2412082148-5,2024-12-08 21:57:00,2024-12-08 21:58:00,1,2024-12-08 21:58:00,2024-12-08 21:58:00,0,1,2,nan,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten,Bauarbeiten,,,,,h,1678705542121602631-2412082148,5,,Sunday,Sunday
8002448,Grunbach,S2,7262,8461558441934507205-2412082033-23,2024-12-08 21:30:00,2024-12-08 21:35:00,5,2024-12-08 21:30:00,2024-12-08 21:36:00,6,,3,nan,Filderstadt|Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Nürnberger Str.|Stuttgart-Sommerrain|Fellbach|Waiblingen|Rommelshausen|Stetten-Beinstein|Endersbach|Beutelsbach,,,,,,,8461558441934507205-2412082033,23,,Sunday,Sunday
8002448,Grunbach,S2,7260,-1864694100918914669-2412082003-23,2024-12-08 21:00:00,2024-12-08 21:02:00,2,2024-12-08 21:00:00,2024-12-08 21:02:00,2,,3,nan,Filderstadt|Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Nürnberger Str.|Stuttgart-Sommerrain|Fellbach|Waiblingen|Rommelshausen|Stetten-Beinstein|Endersbach|Beutelsbach,,,,,,,-1864694100918914669-2412082003,23,,Sunday,Sunday
8002785,Herrenberg,S1,7170,-1681307597298006387-2412082146-1,,,0,2024-12-08 21:46:00,2024-12-08 21:46:00,0,,nan,nan,,,,,,,,-1681307597298006387-2412082146,1,,,Sunday
8002785,Herrenberg,S1,7163,-6930448942701268015-2412081950-29,2024-12-08 21:14:00,2024-12-08 21:16:00,2,,,0,,3,nan,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach|Esslingen-Zell|Oberesslingen|Esslingen(Neckar)|Esslingen-Mettingen|Stuttgart-Obertürkheim|Stuttgart-Untertürkheim|Stuttgart Neckarpark|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.|Stuttgart Universität|Stuttgart-Österfeld|Stuttgart-Vaihingen|Stuttgart-Rohr|Goldberg(Württ)|Böblingen|Hulb|Ehningen(b Böblingen)|Gärtringen|Nufringen,,,,,,,-6930448942701268015-2412081950,29,,Sunday,
8002785,Herrenberg,S1,7168,-8199876978329734252-2412082116-1,,,0,2024-12-08 21:16:00,2024-12-08 21:16:00,0,,nan,nan,,,,,,,,-8199876978329734252-2412082116,1,,,Sunday
8002785,Herrenberg,S1,7165,904272065433025864-2412082020-29,2024-12-08 21:44:00,2024-12-08 21:48:00,4,,,0,,3,nan,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach|Esslingen-Zell|Oberesslingen|Esslingen(Neckar)|Esslingen-Mettingen|Stuttgart-Obertürkheim|Stuttgart-Untertürkheim|Stuttgart Neckarpark|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.|Stuttgart Universität|Stuttgart-Österfeld|Stuttgart-Vaihingen|Stuttgart-Rohr|Goldberg(Württ)|Böblingen|Hulb|Ehningen(b Böblingen)|Gärtringen|Nufringen,,,,,,,904272065433025864-2412082020,29,,Sunday,
8002892,Höfingen,S6,7664,-4062874940311834418-2412082112-12,2024-12-08 21:39:00,2024-12-08 21:41:00,2,2024-12-08 21:39:00,2024-12-08 21:42:00,3,,2,nan,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord|Stuttgart-Feuerbach|Stuttgart-Zuffenhausen|Neuwirtshaus(Porscheplatz)|Korntal|Weilimdorf|Ditzingen,,,,,,,-4062874940311834418-2412082112,12,,Sunday,Sunday
8002892,Höfingen,S6,7669,-4129909752986717170-2412082133-6,2024-12-08 21:50:00,2024-12-08 21:51:00,1,2024-12-08 21:51:00,2024-12-08 21:51:00,0,,1,nan,Weil der Stadt|Malmsheim|Renningen|Rutesheim|Leonberg,,,,,,,-4129909752986717170-2412082133,6,,Sunday,Sunday
8002892,Höfingen,S6,7667,-7506781114720968709-2412082103-6,2024-12-08 21:20:00,2024-12-08 21:21:00,1,2024-12-08 21:21:00,2024-12-08 21:21:00,0,,1,nan,Weil der Stadt|Malmsheim|Renningen|Rutesheim|Leonberg,,,,,,,-7506781114720968709-2412082103,6,,Sunday,Sunday
8002892,Höfingen,S6,7662,7282751108913523112-2412082042-12,2024-12-08 21:09:00,2024-12-08 21:09:00,0,2024-12-08 21:09:00,2024-12-08 21:09:00,0,,2,nan,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord|Stuttgart-Feuerbach|Stuttgart-Zuffenhausen|Neuwirtshaus(Porscheplatz)|Korntal|Weilimdorf|Ditzingen,,,,,,,7282751108913523112-2412082042,12,,Sunday,Sunday
8003022,Hulb,S1,7170,-1681307597298006387-2412082146-5,2024-12-08 21:58:00,2024-12-08 21:58:00,0,2024-12-08 21:58:00,2024-12-08 21:59:00,1,,2,nan,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen),,,,,,,-1681307597298006387-2412082146,5,,Sunday,Sunday
8003022,Hulb,S1,7163,-6930448942701268015-2412081950-25,2024-12-08 21:01:00,2024-12-08 21:02:00,1,2024-12-08 21:01:00,2024-12-08 21:02:00,1,,1,nan,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach|Esslingen-Zell|Oberesslingen|Esslingen(Neckar)|Esslingen-Mettingen|Stuttgart-Obertürkheim|Stuttgart-Untertürkheim|Stuttgart Neckarpark|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.|Stuttgart Universität|Stuttgart-Österfeld|Stuttgart-Vaihingen|Stuttgart-Rohr|Goldberg(Württ)|Böblingen,,,,,,,-6930448942701268015-2412081950,25,,Sunday,Sunday
8003022,Hulb,S1,7168,-8199876978329734252-2412082116-5,2024-12-08 21:28:00,2024-12-08 21:28:00,0,2024-12-08 21:28:00,2024-12-08 21:29:00,1,,2,nan,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen),,,,,,,-8199876978329734252-2412082116,5,,Sunday,Sunday
8003022,Hulb,S1,7165,904272065433025864-2412082020-25,2024-12-08 21:31:00,2024-12-08 21:35:00,4,2024-12-08 21:31:00,2024-12-08 21:35:00,4,,1,nan,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach|Esslingen-Zell|Oberesslingen|Esslingen(Neckar)|Esslingen-Mettingen|Stuttgart-Obertürkheim|Stuttgart-Untertürkheim|Stuttgart Neckarpark|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.|Stuttgart Universität|Stuttgart-Österfeld|Stuttgart-Vaihingen|Stuttgart-Rohr|Goldberg(Württ)|Böblingen,,,,,,,904272065433025864-2412082020,25,,Sunday,Sunday
8001984,Filderstadt,S2,7264,-7976145198657019864-2412082103-1,,,0,2024-12-08 21:03:00,2024-12-08 21:03:00,0,,nan,nan,,,,,,,,-7976145198657019864-2412082103,1,,,Sunday
8001984,Filderstadt,S2,7266,158796727225647364-2412082133-1,,,0,2024-12-08 21:33:00,2024-12-08 21:33:00,0,,nan,nan,,,,,,,,158796727225647364-2412082133,1,,,Sunday
8001984,Filderstadt,S2,7267,2628700476961371155-2412082048-25,2024-12-08 21:57:00,2024-12-08 21:57:00,0,,,0,1,1,2.0,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten|Grunbach|Beutelsbach|Endersbach|Stetten-Beinstein|Rommelshausen|Waiblingen|Fellbach|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.|Stuttgart Universität|Stuttgart-Österfeld|Stuttgart-Vaihingen|Stuttgart-Rohr|Oberaichen|Leinfelden|Echterdingen|Stuttgart Flughafen/Messe,Bauarbeiten,,,,,h,2628700476961371155-2412082048,25,,Sunday,
